date,aod_550nm,no2_column_density,humidity_percent,pm25_estimated,aqi_estimated,aqi_category,aqi_color,data_source,soil_moisture,precipitation_mm,ndwi,flood_risk_score,risk_category,risk_color,is_monsoon_season,data_source_flood,day_of_week,is_weekend,radiance_nw_cm2_sr,activity_level,activity_color,economic_activity_index,data_source_urban,T2M,RH2M,heat_index_c,heat_index_f,heat_risk_level,heat_risk_color,T2M_power,T2M_MAX,T2M_MIN,RH2M_power,WS10M,PRECTOTCORR,day_of_year,month,is_monsoon,season,environmental_stress_index,air_quality_composite,water_stress_index,urban_environmental_load,aqi_estimated_lag1,aqi_estimated_lag3,flood_risk_score_lag1,flood_risk_score_lag3,aqi_estimated_7day_avg,aqi_estimated_7day_std,flood_risk_score_7day_avg,flood_risk_score_7day_std,environmental_stress_index_7day_avg,environmental_stress_index_7day_std,aqi_risk_level,flood_risk_level
2023-11-27,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,25.65,84.42,26.474855555555564,79.65474000000002,3,0,25.65,29.49,22.69,84.42,2.28,5.52,331,11,0,1,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-11-28,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,24.31,83.86,24.98623333333332,76.97521999999998,3,0,24.31,28.87,21.11,83.86,2.14,0.08,332,11,0,1,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-11-29,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,23.3,81.23,23.806561111111105,74.85180999999999,3,0,23.3,28.52,19.39,81.23,2.07,0.0,333,11,0,1,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-11-30,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,23.86,82.04,24.443711111111117,75.99868000000001,3,0,23.86,29.72,19.74,82.04,2.13,0.08,334,11,0,1,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-01,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,23.68,83.39,24.280961111111115,75.70573,3,0,23.68,29.49,19.72,83.39,2.07,0.09,335,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-02,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,24.91,78.83,25.51489444444444,77.92680999999999,3,0,24.91,31.28,19.42,78.83,2.65,0.04,336,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-03,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,25.47,75.05,26.03219444444445,78.85795,3,0,25.47,31.68,21.47,75.05,3.13,0.0,337,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-04,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,26.11,75.79,27.698372593719803,81.85707066869564,0,3,26.11,32.13,21.59,75.79,2.82,0.02,338,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-05,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,25.52,71.85,26.00363888888889,78.80655,3,0,25.52,31.54,20.77,71.85,2.85,0.0,339,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-06,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,24.57,72.12,24.965688888888888,76.93824,3,0,24.57,29.59,20.05,72.12,3.54,0.0,340,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-07,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,24.46,73.0,24.86766666666667,76.76180000000001,3,0,24.46,29.8,20.13,73.0,2.61,0.01,341,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-08,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,24.19,73.51,24.583983333333336,76.25117,3,0,24.19,30.52,18.93,73.51,2.79,0.0,342,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-09,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,24.72,68.87,25.04582777777777,77.08248999999999,3,0,24.72,31.59,18.75,68.87,2.47,0.0,343,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-10,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,24.51,71.24,24.87671111111111,76.77808,3,0,24.51,31.49,19.04,71.24,2.71,0.0,344,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-11,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,24.28,71.95,24.64225,76.35605,3,0,24.28,30.9,19.17,71.95,2.32,0.0,345,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-12,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,23.46,70.28,23.69664444444445,74.65396000000001,3,0,23.46,30.25,18.03,70.28,2.3,0.0,346,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-13,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,23.86,67.11,24.05387222222222,75.29697,3,0,23.86,31.12,17.63,67.11,2.32,0.0,347,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-14,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,24.02,63.28,24.129866666666665,75.43375999999999,3,0,24.02,30.88,18.46,63.28,3.71,0.0,348,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-15,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,23.45,59.93,23.41539444444444,74.14770999999999,3,0,23.45,30.38,17.58,59.93,3.52,0.0,349,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-16,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,22.55,60.77,22.44732777777778,72.40519,3,0,22.55,30.23,15.95,60.77,2.47,0.0,350,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-17,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,23.55,67.15,23.713916666666663,74.68504999999999,3,0,23.55,30.81,17.54,67.15,3.37,0.05,351,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-18,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,23.24,64.3,23.2985,73.9373,3,0,23.24,28.79,19.71,64.3,5.64,0.33,352,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-19,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,23.03,60.35,22.964361111111117,73.33585000000001,3,0,23.03,29.51,19.31,60.35,5.33,0.0,353,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-20,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,21.87,58.44,21.638488888888883,70.94927999999999,3,0,21.87,28.16,17.32,58.44,4.17,0.0,354,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-21,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,21.79,58.9,21.562499999999996,70.81249999999999,3,0,21.79,27.37,17.83,58.9,3.94,0.0,355,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-22,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,23.51,52.96,23.2994,73.93892,3,0,23.51,30.83,18.33,52.96,2.72,0.0,356,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-23,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,24.49,54.41,24.41526111111111,75.94747,3,0,24.49,33.67,18.21,54.41,2.88,0.0,357,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-24,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,24.22,53.66,24.09867777777778,75.37762000000001,3,0,24.22,33.48,17.5,53.66,3.76,0.0,358,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-25,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,24.49,53.31,24.38653888888889,75.89577,3,0,24.49,34.44,17.84,53.31,3.86,0.0,359,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-26,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,24.08,54.22,23.959299999999992,75.12673999999998,3,0,24.08,33.73,17.77,54.22,3.48,0.0,360,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-27,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,24.13,57.23,24.09289444444444,75.36720999999999,3,0,24.13,33.22,17.51,57.23,3.5,0.0,361,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-28,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,24.29,58.23,24.295005555555555,75.73101,3,0,24.29,33.18,17.73,58.23,3.31,0.0,362,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-29,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,25.22,54.61,25.22348333333334,77.40227000000002,3,0,25.22,33.81,18.51,54.61,2.75,0.0,363,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-30,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,24.94,59.36,25.03951111111111,77.07112,3,0,24.94,33.54,18.73,59.36,3.12,0.0,364,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2023-12-31,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,25.07,58.35,25.15613888888889,77.28105000000001,3,0,25.07,33.56,18.65,58.35,2.82,0.0,365,12,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-01,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,24.68,60.93,24.79450555555556,76.63011,3,0,24.68,32.8,18.83,60.93,2.66,0.0,1,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-02,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,24.09,59.98,24.120699999999992,75.41725999999998,3,0,24.09,32.39,18.17,59.98,2.65,0.0,2,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-03,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,23.56,58.83,23.507672222222237,74.31381000000002,3,0,23.56,31.84,17.7,58.83,3.0,0.0,3,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-04,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,22.72,56.52,22.523355555555565,72.54204000000001,3,0,22.72,30.19,17.74,56.52,2.48,0.0,4,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-05,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,21.44,58.2,21.159222222222212,70.08659999999999,3,0,21.44,29.32,15.48,58.2,2.6,0.0,5,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-06,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,23.06,59.31,22.97020555555555,73.34637,3,0,23.06,32.18,16.18,59.31,3.3,0.0,6,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-07,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,24.34,66.73,24.57195,76.22951,3,0,24.34,31.75,18.75,66.73,3.41,0.02,7,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-08,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,26.04,59.62,26.256300000000003,79.26134,3,0,26.04,33.74,20.81,59.62,3.81,0.05,8,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-09,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,25.73,64.74,26.04898888888888,78.88817999999999,3,0,25.73,32.4,21.12,64.74,3.23,0.98,9,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-10,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,25.92,61.47,26.17260555555556,79.11069,3,0,25.92,32.22,20.29,61.47,2.77,0.02,10,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-11,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,26.68,60.29,27.706108123619156,81.87099462251447,0,3,26.68,33.9,21.16,60.29,2.71,0.0,11,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-12,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,26.46,54.63,26.58800555555555,79.85840999999999,3,0,26.46,34.97,20.36,54.63,3.59,0.0,12,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-13,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,26.0,56.25,26.12430555555556,79.02375,3,0,26.0,34.47,20.05,56.25,3.44,0.0,13,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-14,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,24.57,51.18,24.41892222222222,75.95406,3,0,24.57,32.99,18.51,51.18,3.51,0.0,14,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-15,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,22.46,46.99,21.988516666666666,71.57933,3,0,22.46,31.48,15.99,46.99,3.51,0.0,15,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-16,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,1,0,29.45,Moderate,2,61.849999999999994,0,21.47,50.53,20.99195,69.78551,3,0,21.47,30.62,14.44,50.53,2.62,0.0,16,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-17,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,2,0,29.45,Moderate,2,61.849999999999994,0,21.76,59.44,21.5436,70.77848,3,0,21.76,29.29,15.56,59.44,2.28,0.0,17,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-18,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,3,0,29.45,Moderate,2,61.849999999999994,0,22.0,60.56,21.836844444444445,71.30632,3,0,22.0,29.41,16.33,60.56,2.22,0.0,18,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-19,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,4,0,29.45,Moderate,2,61.849999999999994,0,22.18,54.63,21.88000555555556,71.38401,3,0,22.18,30.46,15.24,54.63,2.57,0.0,19,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-20,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,5,1,29.45,Moderate,2,61.849999999999994,0,22.66,56.87,22.466494444444443,72.43969,3,0,22.66,29.74,17.85,56.87,2.29,0.0,20,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-21,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,6,1,29.45,Moderate,2,61.849999999999994,0,22.93,50.56,22.59873333333334,72.67772000000001,3,0,22.93,32.55,15.05,50.56,2.77,0.0,21,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
2024-01-22,0.527,0.3727963411861317,81.5,20.05,33.0,"('Good', 'green')",0,real_nasa_satellite_data,0.2165,11.75,0.1275,32.5,Moderate Risk,3,True,0,0,0,29.45,Moderate,2,61.849999999999994,0,23.03,50.34,22.702988888888893,72.86538,3,0,23.03,32.35,16.42,50.34,3.82,0.0,22,1,0,3,19.65,0.19646367180509142,2.543875,971.85,33.0,33.0,32.5,32.5,33.0,0.0,32.5,0.0,19.65,0.0,,2
